time value latency
Month-2 Alpha 4.161
Month-2 Echo 1.344
Month-2 Echo 3.796
Month-2 Foxtrot 7.458
Month-2 Foxtrot 11.764
Month-2 Alpha 11.543
Month-2 Charlie 293.242
Month-2 Alpha 2.673
Month-2 Alpha 3.102
Month-2 Charlie 148.644
Month-2 Alpha 1.945
Month-2 Alpha 2.168
Month-2 Alpha 2.401
Month-2 Alpha 14.318
Month-2 Echo 3.831
Month-2 Alpha 3.68
Month-2 Alpha 2.248
Month-2 Echo 6.953
Month-2 Charlie 4.642
Month-2 Charlie 4.517
Month-2 Charlie 7.983
Month-2 Charlie 4.366
Month-2 Charlie 4.086
Month-2 Charlie 65.681
Month-2 Charlie 82.453
Month-2 Charlie 10.857
Month-2 Alpha 7.629
Month-2 Alpha 51.891
Month-2 Alpha 18.612
Month-2 Alpha 16.237
Month-2 Echo 32.316
Month-2 Echo 12.65
Month-2 Echo 7.839
Month-2 Echo 4.276
Month-2 Echo 2.909
Month-2 Echo 1.066
Month-2 Echo 1.525
Month-2 Echo 1.604
Month-2 Alpha 2.075
Month-2 Alpha 2.511
Month-2 Alpha 1.606
Month-2 Echo 2.336
Month-2 Alpha 24.43
Month-2 Alpha 10.902
Month-2 Alpha 15.066
Month-2 Alpha 14.874
Month-2 Charlie 162.351
Month-2 Charlie 83.994
Month-2 Charlie 113.962
Month-2 Alpha 7.014
Month-2 Alpha 5.407
Month-2 Alpha 8.062
Month-2 Alpha 4.736
Month-2 Echo 2.577
Month-2 Echo 2.776
Month-2 Charlie 72.574
Month-2 Charlie 84.978
Month-2 Charlie 5.273
Month-2 Charlie 3.685
Month-2 Charlie 4.199
Month-2 Alpha 3.437
Month-2 Echo 3.936
Month-2 Echo 2.614
Month-2 Echo 2.3
Month-2 Echo 2.443
Month-2 Echo 2.409
Month-2 Echo 2.203
Month-2 Echo 2.329
Month-2 Alpha 24.14
Month-2 Alpha 6.826
Month-2 Echo 1.96
Month-2 Echo 5.021
Month-2 Alpha 21.861
Month-2 Alpha 15.75
Month-2 Delta 11.747
Month-2 Charlie 287.381
Month-2 Echo 2.829
Month-2 Alpha 3.986
Month-2 Alpha 49.562
Month-2 Delta 10.158
Month-2 Alpha 12.793
Month-2 Delta 10.538
Month-2 Delta 11.723
Month-2 Alpha 2.93
Month-2 Alpha 5.593
Month-2 Alpha 4.771
Month-2 Echo 1.487
Month-2 Charlie 61.289
Month-2 Echo 1.414
Month-2 Alpha 3.431
Month-2 Alpha 1.53
Month-2 Alpha 1.471
Month-2 Alpha 2.775
Month-2 Alpha 1.67
Month-2 Alpha 33.527
Month-2 Echo 4.739
Month-2 Alpha 50.709
Month-2 Echo 2.773
Month-2 Echo 1.924
Month-2 Echo 1.597
Month-2 Alpha 2.513
Month-2 Alpha 2.495
Month-2 Echo 2.345
Month-2 Echo 1.822
Month-2 Echo 1.691
Month-2 Echo 2.24
Month-2 Echo 3.414
Month-2 Echo 6.114
Month-2 Echo 4.363
Month-2 Echo 1.381
Month-2 Alpha 7.608
Month-2 Delta 10.275
Month-2 Delta 9.312
Month-2 Echo 2.555
Month-2 Alpha 122.488
Month-2 Alpha 13.532
Month-2 Echo 1.788
Month-2 Echo 1.317
Month-2 Echo 1.347
Month-2 Foxtrot 17.882
Month-2 Foxtrot 11.41
Month-2 Delta 21.733
Month-2 Alpha 14.946
Month-2 Alpha 47.76
Month-2 Alpha 3.149
Month-2 Foxtrot 5.392
Month-2 Alpha 9.51
Month-2 Alpha 62.888
Month-2 Alpha 24.342
Month-2 Alpha 7.302
Month-2 Alpha 4.557
Month-2 Alpha 2.919
Month-2 Alpha 2.102
Month-2 Alpha 4.605
Month-2 Alpha 2.07
Month-2 Alpha 7.721
Month-2 Alpha 7.076
Month-2 Alpha 6.751
Month-2 Alpha 19.454
Month-2 Alpha 20.752
Month-2 Alpha 34.237
Month-2 Alpha 6.369
Month-2 Echo 1.9
Month-2 Echo 1.931
Month-2 Echo 1.11
Month-2 Echo 1.3
Month-2 Foxtrot 6.027
Month-2 Foxtrot 5.909
Month-2 Foxtrot 5.109
Month-2 Alpha 51.343
Month-2 Echo 1.361
Month-2 Alpha 1.965
Month-2 Alpha 4.686
Month-2 Charlie 13.056
Month-2 Charlie 5.752
Month-2 Charlie 3.815
Month-2 Charlie 4.525
Month-2 Charlie 4.278
Month-2 Echo 4.062
Month-2 Echo 1.169
Month-2 Charlie 4.903
Month-2 Charlie 4.747
Month-2 Echo 1.313
Month-2 Echo 1.318
Month-2 Alpha 3.246
Month-2 Alpha 1.884
Month-2 Alpha 14.737
Month-2 Echo 3.832
Month-2 Echo 1.404
Month-2 Echo 1.294
Month-2 Alpha 9.625
Month-2 Echo 1.42
Month-2 Echo 1.16
Month-2 Echo 1.335
Month-2 Alpha 37.74
Month-2 Alpha 2.832
Month-2 Foxtrot 9.827
Month-2 Alpha 9.283
Month-2 Echo 1.421
Month-2 Foxtrot 4.119
Month-2 Echo 1.346
Month-2 Foxtrot 9.498
Month-2 Echo 1.193
Month-2 Foxtrot 9.348
Month-2 Alpha 16.306
Month-2 Alpha 3.379
Month-2 Alpha 2.458
Month-2 Alpha 3.827
Month-2 Echo 3.758
Month-2 Echo 1.414
Month-2 Echo 1.401
Month-2 Echo 1.382
Month-2 Echo 1.189
Month-2 Echo 1.476
Month-2 Echo 1.347
Month-2 Charlie 4.327
Month-2 Charlie 7.449
Month-2 Charlie 5.882
Month-2 Charlie 7.048
Month-2 Charlie 4.466
Month-2 Charlie 6.463
Month-2 Charlie 5.902
Month-2 Charlie 5.788
Month-2 Charlie 6.019
Month-2 Charlie 3.825
Month-2 Charlie 7.663
Month-2 Alpha 4.072
Month-2 Alpha 25.984
Month-2 Echo 2
Month-2 Echo 1.484
Month-2 Echo 1.39
Month-2 Charlie 7.632
Month-2 Alpha 3.723
Month-2 Echo 1.508
Month-2 Echo 1.575
Month-2 Echo 1.31
Month-2 Echo 1.549
Month-2 Echo 1.412
Month-2 Echo 1.935
Month-2 Alpha 5.279
Month-2 Alpha 3.858
Month-2 Alpha 2.542
Month-2 Alpha 7.853
Month-2 Alpha 5.871
Month-2 Alpha 6.023
Month-2 Alpha 2.296
Month-2 Alpha 2.379
Month-2 Alpha 2.161
Month-2 Alpha 2.019
Month-2 Alpha 2.026
Month-2 Alpha 4.884
Month-2 Alpha 14.711
Month-2 Alpha 2.265
Month-2 Charlie 6.013
Month-2 Alpha 2.034
Month-2 Alpha 2.382
Month-2 Alpha 2.159
Month-2 Alpha 11.718
Month-2 Alpha 82.887
Month-2 Alpha 27.81
Month-2 Alpha 9.635
Month-2 Alpha 5.181
Month-2 Alpha 2.167
Month-2 Alpha 2.259
Month-2 Alpha 2.356
Month-2 Alpha 1.685
Month-2 Alpha 12.805
Month-2 Alpha 8.438
Month-2 Alpha 2.251
Month-2 Alpha 2.089
Month-2 Alpha 5.529
Month-2 Alpha 3.731
Month-2 Alpha 10.009
Month-2 Charlie 4.238
Month-2 Alpha 32.433
Month-2 Alpha 14.193
Month-2 Alpha 7.856
Month-2 Alpha 3.265
Month-2 Alpha 16.928
Month-2 Alpha 7.424
Month-2 Alpha 5.482
Month-2 Alpha 12.249
Month-2 Alpha 22.486
Month-2 Alpha 6.594
Month-2 Alpha 7.424
Month-2 Alpha 15.221
Month-2 Alpha 13.974
Month-2 Alpha 10.543
Month-2 Alpha 5.704
Month-2 Alpha 32.914
Month-2 Alpha 14.633
Month-2 Alpha 2.041
Month-2 Alpha 12.649
Month-2 Alpha 7.713
Month-2 Alpha 9.664
Month-2 Alpha 11.727
Month-2 Alpha 8.759
Month-2 Alpha 4.321
Month-2 Alpha 19.285
Month-2 Alpha 7.433
Month-2 Alpha 9.729
Month-2 Alpha 12.881
Month-2 Alpha 9.708
Month-2 Alpha 5.601
Month-2 Alpha 12.138
Month-2 Alpha 1.884
Month-2 Alpha 3.738
Month-2 Alpha 4.734
Month-2 Alpha 4.113
Month-2 Alpha 2.962
Month-2 Alpha 1.655
Month-2 Charlie 37.599
Month-2 Echo 6.23
Month-2 Echo 1.901
Month-2 Echo 1.77
Month-2 Echo 1.565
Month-2 Alpha 6.923
Month-2 Alpha 6.741
Month-2 Alpha 2.262
Month-2 Alpha 8.744
Month-2 Alpha 1.875
Month-2 Alpha 34.377
Month-2 Alpha 43.79
Month-2 Alpha 2.358
Month-2 Alpha 7.734
Month-2 Alpha 6.88
Month-2 Alpha 4.401
Month-2 Alpha 6.238
Month-2 Alpha 2.197
Month-2 Alpha 2.154
Month-2 Alpha 2.105
Month-2 Alpha 2.033
Month-2 Alpha 2.127
Month-2 Alpha 2.793
Month-2 Alpha 2.591
Month-2 Alpha 1.973
Month-2 Alpha 2.096
Month-2 Alpha 22.164
Month-2 Alpha 1.968
Month-2 Alpha 2.721
Month-2 Echo 1.703
Month-2 Echo 1.676
Month-2 Alpha 2.562
Month-2 Alpha 13.317
Month-2 Alpha 6.104
Month-2 Alpha 1.922
Month-2 Alpha 1.574
Month-2 Alpha 1.728
Month-2 Alpha 1.841
Month-2 Alpha 2.042
Month-2 Alpha 9.382
Month-2 Alpha 5.165
Month-2 Alpha 1.788
Month-2 Alpha 2.338
Month-2 Alpha 1.769
Month-2 Echo 29.706
Month-2 Alpha 17.923
Month-2 Alpha 11.225
Month-2 Alpha 22.815
Month-2 Alpha 21.661
Month-2 Alpha 6.842
Month-2 Alpha 16.587
Month-2 Alpha 1.948
Month-2 Bravo 6.6
Month-2 Alpha 2.599
Month-2 Alpha 96.348
Month-2 Alpha 88.31
Month-2 Alpha 3.628
Month-2 Alpha 34.253
Month-2 Alpha 11.967
Month-2 Alpha 132.985
Month-2 Alpha 8.001
Month-2 Alpha 8.204
Month-2 Alpha 3.006
Month-2 Alpha 2.889
Month-2 Alpha 2.266
Month-2 Alpha 4.484
Month-2 Alpha 3.504
Month-2 Alpha 9.31
Month-2 Alpha 3.989
Month-2 Alpha 2.215
Month-2 Alpha 1.615
Month-2 Alpha 6.233
Month-2 Alpha 3.272
Month-2 Alpha 2.436
Month-2 Alpha 4.364
Month-2 Alpha 3.643
Month-2 Alpha 2.417
Month-2 Charlie 7.677
Month-2 Alpha 3.16
Month-2 Alpha 5.925
Month-2 Alpha 3.322
Month-2 Alpha 2.078
Month-2 Alpha 1.881
Month-2 Alpha 1.827
Month-2 Alpha 1.922
Month-2 Alpha 1.535
Month-2 Alpha 1.562
Month-2 Alpha 1.642
Month-2 Alpha 2.013
Month-2 Alpha 1.593
Month-2 Alpha 3.997
Month-2 Alpha 1.408
Month-2 Alpha 1.952
Month-2 Alpha 2.033
Month-2 Alpha 4.048
Month-2 Alpha 7.196
Month-2 Alpha 9.249
Month-2 Alpha 20.824
Month-2 Alpha 3.098
Month-2 Alpha 2.502
Month-2 Charlie 5.142
Month-2 Charlie 2.985
Month-2 Alpha 9.529
Month-2 Alpha 9.451
Month-2 Alpha 2.319
Month-2 Alpha 2.752
Month-2 Alpha 39.8
Month-2 Alpha 12.844
Month-2 Alpha 2.458
Month-2 Charlie 4.153
Month-2 Charlie 3.785
Month-2 Alpha 9.134
Month-2 Alpha 4.22
Month-2 Alpha 2.928
Month-2 Alpha 5.39
Month-2 Alpha 2.2
Month-2 Alpha 1.919
Month-2 Alpha 1.922
Month-2 Alpha 2.562
Month-2 Alpha 1.893
Month-2 Alpha 4.608
Month-2 Alpha 4.839
Month-2 Alpha 5.238
Month-2 Alpha 2.395
Month-2 Charlie 8.9
Month-2 Alpha 18.747
Month-2 Alpha 19.22
Month-2 Charlie 2.718
Month-2 Alpha 10.432
Month-2 Charlie 5.272
Month-2 Charlie 7.145
Month-2 Alpha 9.671
Month-2 Alpha 6.414
Month-2 Alpha 5.481
Month-2 Alpha 2.883
Month-2 Alpha 13.62
Month-2 Alpha 3.957
Month-2 Alpha 11.532
Month-2 Delta 18.685
Month-2 Alpha 1.708
Month-2 Alpha 1.812
Month-2 Alpha 2.153
Month-2 Alpha 2.651
Month-2 Alpha 3.488
Month-2 Alpha 5.516
Month-2 Alpha 5.001
Month-2 Alpha 2.259
Month-2 Alpha 1.447
Month-2 Alpha 2.336
Month-2 Alpha 2.159
Month-2 Alpha 1.907
Month-2 Alpha 2.284
Month-2 Alpha 2.756
Month-2 Alpha 1.871
Month-2 Echo 30.043
Month-2 Alpha 22.998
Month-2 Alpha 2.381
Month-2 Alpha 4.763
Month-2 Alpha 22.007
Month-2 Alpha 7.974
Month-2 Alpha 6.005
Month-2 Alpha 6.403
Month-2 Alpha 6.593
Month-2 Alpha 5.98
Month-2 Alpha 3.973
Month-2 Alpha 14.913
Month-2 Alpha 25.868
Month-2 Alpha 11.175
Month-2 Charlie 10.258
Month-2 Alpha 2.619
Month-2 Alpha 2.397
Month-2 Alpha 20.257
Month-2 Alpha 2.807
Month-2 Alpha 12.481
Month-2 Alpha 2.848
Month-2 Alpha 3.884
Month-2 Alpha 2.736
Month-2 Alpha 2.937
Month-2 Alpha 4.249
Month-2 Alpha 6.832
Month-2 Delta 3.727
Month-2 Alpha 10.158
Month-2 Alpha 1.734
Month-2 Alpha 21.939
Month-2 Alpha 13.65
Month-2 Alpha 21.669
Month-2 Alpha 57.106
Month-2 Echo 6.864
Month-2 Echo 4.594
Month-2 Echo 3.356
Month-2 Echo 2.791
Month-2 Alpha 46.34
Month-2 Alpha 42.219
Month-2 Alpha 3.852
Month-2 Alpha 4.341
Month-2 Alpha 2.074
Month-2 Alpha 2.996
Month-2 Alpha 2.153
Month-2 Alpha 2.926
Month-2 Alpha 29.134
Month-2 Alpha 11.935
Month-2 Delta 9.478
Month-2 Delta 11.41
Month-2 Delta 9.721
Month-2 Delta 9.4
Month-2 Delta 12.905
Month-2 Delta 8.779
Month-2 Delta 10.015
Month-2 Alpha 70.753
Month-2 Charlie 66.469
Month-2 Alpha 17.548
Month-2 Alpha 20.516
Month-2 Alpha 6.74
Month-2 Delta 9.784
Month-2 Alpha 2.777
Month-2 Delta 9.597
Month-2 Delta 8.902
Month-2 Charlie 43.395
Month-2 Charlie 27.621
Month-2 Charlie 20.556
Month-2 Alpha 6.112
Month-2 Alpha 8.493
Month-2 Alpha 8.282
Month-2 Alpha 4.829
Month-2 Alpha 3.097
Month-2 Alpha 7.313
Month-2 Alpha 11.951
Month-2 Delta 39.982
Month-2 Delta 129.316
Month-2 Delta 30.894
Month-2 Delta 23.281
Month-2 Delta 38.057
Month-2 Delta 13.713
Month-2 Delta 37.747
Month-2 Alpha 11.563
Month-2 Delta 20.461
Month-2 Alpha 5.301
Month-2 Alpha 7.477
Month-2 Echo 31.84
Month-2 Alpha 12.144
Month-2 Alpha 7.39
Month-2 Alpha 4.108
Month-2 Echo 29.24
Month-2 Alpha 36.943
Month-2 Alpha 2.329
Month-2 Alpha 4.684
Month-2 Alpha 20.789
Month-2 Alpha 63.161
Month-2 Alpha 13.496
Month-2 Alpha 60.887
Month-2 Alpha 70.856
Month-2 Alpha 8.505
Month-2 Alpha 2.66
Month-2 Alpha 2.906
Month-2 Alpha 12.395
Month-2 Alpha 4.598
Month-2 Alpha 4.303
Month-2 Charlie 5.561
Month-2 Charlie 3.395
Month-2 Alpha 3.144
Month-2 Alpha 2.741
Month-2 Alpha 3.392
Month-2 Alpha 4.291
Month-2 Alpha 3.98
Month-2 Alpha 1.923
Month-2 Alpha 2.154
Month-2 Alpha 5.19
Month-2 Alpha 13.312
Month-2 Alpha 31.023
Month-2 Alpha 24.574
Month-2 Alpha 9.403
Month-2 Alpha 13.455
Month-2 Alpha 5.83
Month-2 Alpha 4.532
Month-2 Alpha 2.354
Month-2 Alpha 2.185
Month-2 Alpha 3.346
Month-2 Alpha 3.823
Month-2 Alpha 3.286
Month-2 Alpha 4.149
Month-2 Alpha 44.031
Month-2 Alpha 5.291
Month-2 Alpha 3.75
Month-2 Alpha 3.696
Month-2 Alpha 3.191
Month-2 Alpha 3.923
Month-2 Alpha 10.208
Month-2 Alpha 6.796
Month-2 Echo 3.67
Month-2 Echo 10.335
Month-2 Echo 3.108
Month-2 Echo 11.51
Month-2 Alpha 7.88
Month-2 Alpha 8.982
Month-2 Alpha 5.493
Month-2 Alpha 4.545
Month-2 Alpha 10.98
Month-2 Alpha 12.64
Month-2 Echo 13.877
Month-2 Alpha 2.815
Month-2 Echo 9.71
Month-2 Alpha 34.25
Month-2 Alpha 13.187
Month-2 Alpha 42.201
Month-2 Alpha 18.525
Month-2 Alpha 15.354
Month-2 Alpha 11.583
Month-2 Delta 13.493
Month-2 Alpha 56.852
Month-2 Alpha 35.427
Month-2 Alpha 80.542
Month-2 Charlie 6.932
Month-2 Alpha 25.285
Month-2 Alpha 2.087
Month-2 Alpha 1.764
Month-2 Bravo 9.341
Month-2 Alpha 188.407
Month-2 Charlie 10.328
Month-2 Charlie 6.233
Month-2 Charlie 9.808
Month-2 Charlie 7.772
Month-2 Charlie 7.55
Month-2 Charlie 6.562
Month-2 Charlie 7.205
Month-2 Bravo 8.185
Month-2 Echo 4.525
Month-2 Alpha 1.883
Month-2 Alpha 92.813
Month-2 Alpha 3.654
Month-2 Alpha 65.155
Month-2 Alpha 21.062
Month-2 Alpha 21.528
Month-2 Alpha 4.137
Month-2 Alpha 2.429
Month-2 Alpha 8.15
Month-2 Alpha 3.178
Month-2 Alpha 10.722
Month-2 Alpha 77.603
Month-2 Alpha 16.776
Month-2 Alpha 10.9
Month-2 Alpha 6.315
Month-2 Alpha 3.548
Month-2 Alpha 5.826
Month-2 Alpha 3.223
Month-2 Echo 1.095
Month-2 Alpha 26.714
Month-2 Alpha 2.355
Month-2 Alpha 3.232
Month-2 Alpha 1.809
Month-2 Alpha 17.673
Month-2 Alpha 33.309
Month-2 Alpha 28.735
Month-2 Alpha 11.573
Month-2 Echo 2.256
Month-2 Echo 32.534
Month-2 Alpha 25.374
Month-2 Alpha 6.595
Month-2 Alpha 4.377
Month-2 Alpha 2.588
Month-2 Alpha 17.689
Month-2 Delta 45.514
Month-2 Delta 56.483
Month-2 Alpha 10.1
Month-2 Alpha 5.67
Month-2 Alpha 1.74
Month-2 Alpha 2.058
Month-2 Alpha 2.321
Month-2 Alpha 2.553
Month-2 Alpha 2.656
Month-2 Alpha 28.372
Month-2 Alpha 8.354
Month-2 Alpha 1.883
Month-2 Alpha 94.257
Month-2 Alpha 28.03
Month-2 Echo 5.697
Month-2 Echo 3.469
Month-2 Echo 2.585
Month-2 Echo 2.394
Month-2 Alpha 29.565
Month-2 Alpha 29.933
Month-2 Alpha 12.213
Month-2 Alpha 15.507
Month-2 Alpha 1.562
Month-2 Alpha 1.992
Month-2 Alpha 1.775
Month-2 Alpha 1.905
Month-2 Alpha 11.69
Month-2 Alpha 5.417
Month-2 Alpha 16.43
Month-2 Alpha 9.856
Month-2 Alpha 7.963
Month-2 Alpha 10.916
Month-2 Alpha 16.57
Month-2 Echo 2.613
Month-2 Alpha 11.285
Month-2 Alpha 2.98
Month-2 Bravo 6.736
Month-2 Bravo 6.471
Month-2 Alpha 2.401
Month-2 Alpha 1.912
Month-2 Alpha 3.115
Month-2 Alpha 1.856
Month-2 Alpha 2.198
Month-2 Alpha 22.616
Month-2 Alpha 9.968
Month-2 Alpha 4.356
Month-2 Alpha 7.665
Month-2 Alpha 4.517
Month-2 Alpha 3.517
Month-2 Alpha 5.331
Month-2 Alpha 3.796
Month-2 Alpha 5.782
Month-2 Alpha 19.828
Month-2 Alpha 3.866
Month-2 Alpha 7.84
Month-2 Alpha 15.054
Month-2 Alpha 17.106
Month-2 Alpha 21.385
Month-2 Alpha 47.158
Month-2 Alpha 13.988
Month-2 Alpha 6.438
Month-2 Echo 3.821
Month-2 Charlie 15.813
Month-2 Alpha 2.763
Month-2 Alpha 6.802
Month-2 Alpha 8.011
Month-2 Alpha 25.131
Month-2 Alpha 22.991
Month-2 Alpha 71.542
Month-2 Alpha 10.17
Month-2 Alpha 2.792
Month-2 Alpha 4.36
Month-2 Alpha 2.225
Month-2 Alpha 7.925
Month-2 Alpha 2.852
Month-2 Alpha 3.158
Month-2 Alpha 2.176
Month-2 Alpha 3.26
Month-2 Alpha 4.152
Month-2 Alpha 2.407
Month-2 Alpha 2.085
Month-2 Alpha 6.238
Month-2 Alpha 5.057
Month-2 Alpha 15.753
Month-2 Alpha 14.25
Month-2 Alpha 11.438
Month-2 Alpha 6.765
Month-2 Alpha 10.441
Month-2 Alpha 6.608
Month-2 Alpha 5.411
Month-2 Alpha 6.219
Month-2 Alpha 20.796
Month-2 Alpha 10.292
Month-2 Alpha 3.21
Month-2 Alpha 3.294
Month-2 Alpha 5.465
Month-2 Alpha 2.947
Month-2 Alpha 3.898
Month-2 Alpha 3.403
Month-2 Charlie 17.236
Month-2 Alpha 16.184
Month-2 Alpha 24.911
Month-2 Charlie 17.381
Month-2 Charlie 11.898
Month-2 Alpha 3.264
Month-2 Charlie 7.107
Month-2 Charlie 3.262
Month-2 Charlie 9.378
Month-2 Charlie 5.541
Month-2 Alpha 12.116
Month-2 Alpha 23.638
Month-2 Alpha 6.764
Month-2 Alpha 3.527
Month-2 Alpha 2.104
Month-2 Alpha 2.116
Month-2 Alpha 13.281
Month-2 Alpha 4.805
Month-2 Alpha 27.351
Month-2 Alpha 9.848
Month-2 Alpha 2.974
Month-2 Alpha 17.231
Month-2 Charlie 8.705
Month-2 Charlie 8.347
Month-2 Charlie 7.141
Month-2 Charlie 9.11
Month-2 Charlie 6.175
Month-2 Charlie 8.361
Month-2 Alpha 5.685
Month-2 Alpha 13.787
Month-2 Alpha 4.667
Month-2 Charlie 5.579
Month-2 Charlie 5.988
Month-2 Charlie 4.793
Month-2 Alpha 4.663
Month-2 Alpha 31.573
Month-2 Alpha 36.319
Month-2 Delta 20.418
Month-2 Alpha 3.409
Month-2 Alpha 10.581
Month-2 Alpha 15.817
Month-2 Alpha 2.17
Month-2 Alpha 2.472
Month-2 Alpha 2.687
Month-2 Alpha 2.977
Month-2 Alpha 2.457
Month-2 Alpha 6.754
Month-2 Alpha 5.68
Month-2 Alpha 3.271
Month-2 Alpha 2.693
Month-2 Alpha 4.523
Month-2 Alpha 2.933
Month-2 Alpha 2.662
Month-2 Alpha 38.617
Month-2 Alpha 17.808
Month-2 Alpha 8.214
Month-2 Alpha 4.26
Month-2 Alpha 3.578
Month-2 Charlie 6.403
Month-2 Alpha 3.07
Month-2 Alpha 27.185
Month-2 Alpha 24.756
Month-2 Alpha 5.512
Month-2 Alpha 4.335
Month-2 Alpha 2.276
Month-2 Charlie 225.479
Month-2 Alpha 3.892
Month-2 Charlie 128.315
Month-2 Alpha 44.887
Month-2 Foxtrot 10.247
Month-2 Alpha 10.261
Month-2 Alpha 7.342
Month-2 Alpha 2.355
Month-2 Alpha 4.478
Month-2 Alpha 5.931
Month-2 Alpha 3.55
Month-2 Alpha 4.245
Month-2 Alpha 3.092
Month-2 Alpha 5.57
Month-2 Alpha 2.893
Month-2 Alpha 6.531
Month-2 Alpha 3.152
Month-2 Alpha 3.801
Month-2 Alpha 3.333
Month-2 Alpha 2.99
Month-2 Charlie 11.131
Month-2 Charlie 4.289
Month-2 Charlie 4.166
Month-2 Charlie 4.168
Month-2 Charlie 4.62
Month-2 Bravo 8.325
Month-2 Bravo 8.256
Month-2 Bravo 6.237
Month-2 Bravo 4.86
Month-2 Alpha 13.319
Month-2 Alpha 2.458
Month-2 Alpha 2.237
Month-2 Alpha 3.337
Month-2 Echo 6.127
Month-2 Echo 88.12
Month-2 Echo 39.721
Month-2 Echo 9.507
Month-2 Alpha 4.746
Month-2 Alpha 6.76
Month-2 Alpha 39.119
Month-2 Echo 11.18
Month-2 Echo 10.04
Month-2 Foxtrot 8.746
Month-2 Alpha 24.381
Month-2 Alpha 2.22
Month-2 Alpha 1.956
Month-2 Alpha 2.144
Month-2 Alpha 2.076
Month-2 Alpha 15.837
Month-2 Charlie 55.644
Month-2 Alpha 16.993
Month-2 Alpha 11.096
Month-2 Alpha 5.468
Month-2 Charlie 4.085
Month-2 Charlie 13.924
Month-2 Charlie 5.82
Month-2 Alpha 2.826
Month-2 Charlie 18.818
Month-2 Charlie 140.648
Month-2 Charlie 136.111
Month-2 Bravo 22.781
Month-2 Bravo 16.645
Month-2 Charlie 8.362
Month-2 Charlie 11.895
Month-2 Alpha 42.482
Month-2 Alpha 18.836
Month-2 Alpha 9.725
Month-2 Alpha 6.007
Month-2 Echo 10.992
Month-2 Echo 6.093
Month-2 Echo 1.792
Month-2 Echo 1.623
Month-2 Alpha 2.071
Month-2 Alpha 2.446
Month-2 Alpha 2.151
Month-2 Alpha 1.463
Month-2 Alpha 1.626
Month-2 Alpha 1.48
Month-2 Alpha 2.155
Month-2 Charlie 223.832
Month-2 Foxtrot 43.557
Month-2 Foxtrot 20.831
Month-2 Charlie 8.45
Month-2 Charlie 165.872
Month-2 Alpha 5.065
Month-2 Alpha 5.585
Month-2 Alpha 8.781
Month-2 Alpha 6.11
Month-2 Alpha 22.768
Month-2 Foxtrot 16.007
Month-2 Alpha 8.396
Month-2 Alpha 6.322
Month-2 Alpha 6.673
Month-2 Alpha 19.637
Month-2 Echo 5.856
Month-2 Echo 7.052
Month-2 Alpha 3.858
Month-2 Echo 3.367
Month-2 Echo 2.366
Month-2 Echo 2.196
Month-2 Alpha 5.66
Month-2 Echo 1.757
Month-2 Echo 4.725
Month-2 Echo 7.986
Month-2 Alpha 13.946
Month-2 Alpha 9.204
Month-2 Delta 41.753
Month-2 Alpha 6.618
Month-2 Delta 18.26
Month-2 Delta 13.228
Month-2 Delta 10.455
Month-2 Alpha 6.121
Month-2 Alpha 4.398
Month-2 Delta 10.618
Month-2 Delta 10.7
Month-2 Delta 10.308
Month-2 Alpha 14.67
Month-2 Alpha 16.798
Month-2 Alpha 10.376
Month-2 Alpha 36.512
Month-2 Alpha 4.485
Month-2 Alpha 3.048
Month-2 Echo 2.363
Month-2 Charlie 186.164
Month-2 Charlie 261.771
Month-2 Echo 2.135
Month-2 Echo 2.276
Month-2 Echo 1.89
Month-2 Alpha 1.381
Month-2 Alpha 1.503
Month-2 Alpha 1.494
Month-2 Alpha 4.346
Month-2 Echo 1.768
Month-2 Echo 1.585
Month-2 Echo 1.408
Month-2 Echo 1.607
Month-2 Alpha 41.541
Month-2 Echo 7.262
Month-2 Echo 1.89
Month-2 Echo 1.952
Month-2 Alpha 2.077
Month-2 Echo 2.174
Month-2 Echo 1.745
Month-2 Echo 8.858
Month-2 Echo 4.15
Month-2 Echo 6.524
Month-2 Echo 3.241
Month-2 Alpha 3.539
Month-2 Echo 1.603
Month-2 Echo 3.879
Month-2 Delta 118.109
Month-2 Charlie 123.349
Month-2 Delta 8.658
Month-2 Alpha 31.991
Month-2 Alpha 27.73
Month-2 Alpha 21.252
Month-2 Alpha 23.701
Month-2 Echo 1.537
Month-2 Echo 1.369
Month-2 Bravo 20.139
Month-2 Bravo 9.501
Month-2 Bravo 5.273
Month-2 Alpha 12.773
Month-2 Foxtrot 33.085
Month-2 Alpha 29.977
Month-2 Alpha 3.349
Month-2 Alpha 20.632
Month-2 Alpha 6.606
Month-2 Alpha 5.695
Month-2 Alpha 2.693
Month-2 Echo 13.799
Month-2 Echo 7.872
Month-2 Alpha 3.047
Month-2 Echo 4.612
Month-2 Alpha 8.275
Month-2 Alpha 2.907
Month-2 Alpha 14.017
Month-2 Alpha 17.022
Month-2 Alpha 5.272
Month-2 Alpha 6.703
Month-2 Alpha 3.136
Month-2 Echo 5.466
Month-2 Echo 3.199
Month-2 Echo 1.702
Month-2 Foxtrot 10.727
Month-2 Echo 1.532
Month-2 Foxtrot 6.356
Month-2 Alpha 4.122
Month-2 Alpha 2.24
Month-2 Alpha 5.621
Month-2 Charlie 14.402
Month-2 Charlie 8.101
Month-2 Charlie 5.845
Month-2 Charlie 5.038
Month-2 Charlie 8.491
